Date,DJI,MMM,GE,NKE,AXP,GS,PFE,AAPL,HD,PG,BA,INTC,TRV,CAT,IBM,UNH,CVX,JNJ,UTX,CSCO,JPM,VZ,KO,MCD,V,DD,MRK,WMT,XOM,MSFT,DIS,DWDP,WBA,DOW,RTX,AMGN,HON,CRM,AMZN
30-10-2015,17663.53906,96.18526459,122.4549255,59.17703247,64.13782501,156.1618652,22.52183342,26.97968483,99.94953918,59.89858627,131.9781036,26.57285309,92.04309845,58.19955063,89.71389771,102.7643661,61.87011719,78.98614502,,21.74092102,50.06110764,29.73670006,31.83800697,89.88188934,72.85168457,59.87492752,39.70476532,15.95663738,55.32468414,46.21359253,105.7893219,,60.19396591,,49.71126556,121.6842117,81.66364288,77.366539,31.29500008
02-11-2015,17828.75977,97.84328461,124.4873428,59.2492981,64.73313141,157.9774933,23.34758949,27.35897827,100.5719833,60.07110596,132.2722473,26.76904678,92.84212494,59.2759819,89.89962769,103.5583496,64.64772034,79.87741089,,21.68063927,51.06622696,29.67326736,31.75530815,89.76979065,70.63549805,59.78221512,40.03165054,16.05978012,57.02306366,46.74036026,106.9984512,,61.52325821,,50.20629501,124.8613434,82.3752594,78.8499527,31.41749954
03-11-2015,17918.15039,97.12747192,125.2918396,59.34414291,64.81193542,158.8187256,23.28765297,27.67280388,101.5824661,60.42398834,131.9959412,26.92600632,92.69538116,59.60289001,90.86669922,102.6596603,66.81263733,79.71326447,,21.56005669,51.25322342,29.46393776,31.69517136,89.74578094,73.15216827,60.23413086,40.03165054,16.19915771,58.07284164,47.53925705,107.4634933,,62.71746445,,50.51442719,124.9767075,81.9562149,78.2824707,31.26549911
04-11-2015,17867.58008,97.22536469,125.080162,58.87445068,64.84693909,159.6182709,22.91843605,27.54412079,101.3561325,60.43183517,132.9017334,26.98922348,93.0133667,59.44345474,90.70661926,100.0246811,65.87997437,79.69761658,,21.4545536,51.30777359,29.26730919,31.5523262,90.00197601,73.57472992,59.53886032,40.33671951,16.27164078,57.49114227,47.75873184,105.3335571,,62.18434906,,50.68113327,124.5305176,81.73480988,78.04354095,32.04750061
05-11-2015,17863.42969,97.27432251,125.5036087,59.55187225,64.72438049,159.9264069,22.92514801,27.41714287,101.6309738,59.90641785,132.7044373,26.8706913,92.92367554,59.18030548,89.59223175,101.4119644,64.3686142,80.00251007,,21.42441177,51.76747131,29.30537415,31.82296371,90.36231232,74.42929077,59.80539322,39.98806,16.33854294,56.70879745,47.74116898,105.1010437,,61.09674072,,50.91854858,124.0228043,81.91665649,78.36212158,32.78250122
06-11-2015,17910.33008,97.4394989,126.6891785,59.51573563,65.04833221,165.8813629,22.77746582,27.44888306,101.8411789,59.26335526,132.6775513,26.74423599,92.21434784,58.87730026,89.37240601,100.1730118,64.01457977,79.68198395,,21.43948555,53.34137344,29.03894806,31.54482079,90.73065948,73.95035553,60.07193756,39.66845322,16.38593483,56.4814415,48.21524811,107.5844116,,60.18685913,,50.91854858,123.4381332,82.23293304,79.05903625,32.96849823
09-11-2015,17730.48047,96.34431458,125.9693527,58.92863846,64.27787781,163.8742065,22.58949661,27.33778381,100.6447449,59.13004303,130.919754,26.35697365,91.99419403,57.32245255,87.47186279,99.6931076,62.85045242,78.83763885,,21.23601723,52.50767899,28.73448563,31.22906685,90.42636871,73.283638,59.90966415,39.39967728,16.30508995,55.27410889,47.54803467,108.2819824,,59.34096146,,50.34269333,122.7996674,81.21294403,77.87429047,32.7745018
10-11-2015,17758.21094,96.41775513,127.5360184,58.71185303,64.23413086,164.7487335,22.68347931,26.47617912,101.2591095,59.42018127,130.1753845,26.24633408,92.9888916,57.75302505,87.57527161,101.1153183,63.46996689,79.31454468,,21.08530426,52.73363876,28.60762787,31.40197563,90.65856934,74.7700119,59.92128372,39.53768539,16.35805893,55.54391098,46.97738647,109.2120667,,59.37651443,,50.16982651,121.8303757,80.96783447,77.90415192,32.98400116
11-11-2015,17702.2207,97.31104279,129.8648682,57.54664612,63.83140182,164.3989563,22.64991379,26.32653236,100.8144913,59.56920242,130.0319061,25.96971893,93.25795746,57.33840561,87.28437805,99.93741608,62.76194,79.6350708,,20.96471977,52.47651291,28.74716949,31.60495567,91.16304016,74.48778534,59.90966415,39.02195358,16.05141258,55.05154037,47.10028839,108.3749847,,58.16097641,,49.9562912,120.6687698,81.64783478,78.36212158,33.66249847
12-11-2015,17448.07031,95.62850189,127.7053604,56.89630508,63.01721573,160.5510559,22.41495514,26.23810768,100.0869751,58.54970932,127.8346405,25.60617638,91.57022858,54.74695587,86.0043869,98.43670654,61.17569733,78.39199066,,20.97225761,51.42463303,28.43636131,31.25914192,89.76979065,73.66933441,58.43801498,38.52074814,15.87578487,53.56092453,46.81058121,108.0866547,,57.40415192,,50.44435883,116.7333221,80.62783051,77.95393372,33.27999878
13-11-2015,17245.24023,95.23079681,128.213501,55.0355835,62.33432388,158.5688629,22.33440208,25.47173309,97.00697327,58.00076675,127.8794708,25.37699127,91.31746674,55.52040863,85.17047882,97.20645142,60.37236786,78.08706665,,19.75145721,51.08180618,28.05576515,31.10877609,88.05620575,73.48118591,59.26076126,38.52074814,15.72804737,52.67734528,46.38919449,106.8124084,,56.5259552,,49.05132675,117.1740036,79.92410278,75.26586914,32.11750031
16-11-2015,17483.00977,96.79707336,128.5522614,55.75819016,62.73703766,160.043045,22.26055717,25.88892937,97.68602753,59.0516243,129.5206451,25.36908531,92.04309845,56.12640381,86.43751526,99.30918884,63.01853561,79.13471985,,20.18853188,51.82201004,28.56957436,31.54482079,88.92900085,74.2243576,59.85176849,39.00742722,16.13225555,54.56591415,47.20565414,107.8169174,,58.43228149,,49.73767853,119.454895,81.41061401,75.92295074,32.39049911
17-11-2015,17489.5,96.07514191,128.3828888,55.36075974,62.25553131,158.7187805,22.06588173,25.77782249,102.0028381,58.87123871,131.0094757,25.79585457,91.92081451,55.32902908,86.50862122,99.80654144,62.72912216,79.35362244,,20.20360374,51.52593613,28.59493256,31.32678986,88.83291626,74.15853882,59.85176849,39.01468658,16.70372963,53.93190002,46.81676483,108.0122528,,59.23908997,,49.59532166,121.8517151,81.35096741,76.89862061,32.16500092
18-11-2015,17737.16016,96.9280777,129.2297516,56.80596542,63.16604614,161.2923584,22.36125565,26.59407806,102.2938766,59.52215195,132.9824677,26.20681953,93.50256348,56.0705719,87.80153656,102.3019257,63.5422554,80.26834106,,20.43721771,52.55440903,28.78523445,31.78538322,90.10604858,75.69193268,61.60152435,39.39242172,16.98528671,54.45797348,47.59452057,109.881752,,60.38859177,,49.67667007,124.4186401,82.75865936,77.00814056,33.17699814
19-11-2015,17732.75,97.53775787,128.1711884,56.80596542,63.68258286,160.7676239,21.67651558,26.9319191,102.5525513,59.77309799,133.8434143,27.10778618,93.77975464,55.83136749,88.39628601,96.52589417,62.59131241,80.12760925,,20.62561989,52.71805573,29.02626801,32.40937805,90.72264099,75.4003067,61.78693008,39.42873764,16.92117119,54.16122055,47.6740799,110.4118958,,59.13912582,,49.97663116,123.3129807,83.53806305,80.28359222,33.06349945
20-11-2015,17823.81055,97.88877869,129.8225555,59.90867233,63.40238571,159.4683685,21.60267448,27.04982567,105.2606735,59.45940781,133.9869385,27.3922863,94.44018555,56.72443008,89.53404999,98.56757355,61.33712387,80.7104187,,20.77632904,52.62456512,28.79156685,31.89813995,91.21109009,75.43791962,61.78693008,39.29798126,16.74554253,53.81721497,47.89504242,111.6768341,,58.42515945,,49.93595123,123.6377563,84.00727081,80.63204193,33.42250061
23-11-2015,17792.67969,97.70404053,129.5261383,59.82287979,63.24480438,157.5694275,21.03206635,26.69838524,107.1118698,59.57704163,133.0362854,27.25003815,94.2771225,56.62874603,89.50817871,97.86082458,62.02621078,80.93881226,,20.67083549,52.11030197,28.53785133,32.29659653,91.65950012,75.36266327,61.41609955,39.23260498,16.7985096,54.14771271,47.89504242,111.0722809,,58.48226166,,49.86987305,125.6170654,83.18016815,80.42297363,33.94950104
24-11-2015,17812.18945,97.14977264,129.8225555,59.84545135,62.71076584,157.1363678,21.46169853,26.95459747,108.0011139,59.95345306,133.3143005,27.15520477,94.12223053,56.93173599,89.59867859,98.75953674,62.94961929,80.36385345,,20.55025101,52.03237915,28.66470718,32.59731293,91.50735474,75.06162262,61.85646057,38.84762573,16.70372963,55.22690201,47.94806671,109.7050247,,59.21052551,,49.49872589,125.85672,82.05083466,80.03469849,33.55749893
25-11-2015,17813.39063,97.07587433,128.5522614,60.57709122,62.76330948,157.5361023,22.06588173,26.76187325,108.8499069,59.52215195,132.2201538,27.22632599,93.6003952,57.00348663,89.21080017,99.82400513,62.61883926,80.30088043,,20.52764893,52.09471893,28.49344063,32.59731293,91.60344696,74.84525299,60.1646347,39.02195358,16.79293251,54.80197144,47.45311356,110.3746948,,59.54610062,,49.4529686,126.7613525,82.41667175,80.05461884,33.76699829
27-11-2015,17813.39063,97.29758453,128.5522614,60.66741562,62.90339661,158.6354675,22.0121727,26.71198273,108.9226685,59.36529922,131.7897186,27.23422813,93.64115906,56.78822327,89.50817871,99.76291656,62.27430725,80.62378693,,20.5879364,52.33624649,28.69008636,32.68821716,92.18448639,75.1086731,60.26891327,39.19629288,16.69536781,54.78849792,47.66523743,107.0821533,,60.10300446,,49.21400833,126.4288483,82.75865936,79.61655426,33.6629982
30-11-2015,17719.91992,96.42926025,126.7738342,59.7415657,62.71951675,158.8026581,21.99874878,26.82308769,108.2274475,58.69087601,130.4444427,27.47922897,93.41287231,57.92844772,90.12877655,98.34072876,62.92894745,79.7338028,,20.53518105,51.95447922,28.8296299,32.28671646,92.12799835,74.32782745,60.40796661,38.50621796,16.40265656,55.07852173,48.0364418,105.5381927,,59.99590302,,48.83271408,124.5578537,82.67116547,79.33779144,33.24000168
01-12-2015,17888.34961,96.62630463,127.7477417,60.20674515,63.20980835,161.3515625,22.56935692,26.60541916,109.1530914,59.55353165,132.4982147,27.73212624,94.31789398,57.05930328,91.33119202,101.4381485,63.728302,80.6158905,,20.77632904,52.67908859,28.91209602,32.49124908,92.36201477,75.17450714,61.9027977,39.63938904,16.44447708,55.23366547,48.80540085,107.3239822,,59.96735764,,49.16317749,125.238205,82.83024597,80.65196228,33.95299911
02-12-2015,17729.67969,95.88729858,126.9009018,59.90867233,62.33432388,159.0032043,22.0860157,26.36507416,108.6496658,59.43588257,131.7986298,27.52663994,93.52701569,56.63671112,90.30980682,103.0855713,62.19161224,80.37174988,,20.67836189,51.93888474,28.49344063,32.40034866,91.77291107,74.35607147,60.59335709,39.09460068,16.40231133,53.65535736,48.79653168,106.0311508,,59.48181534,,48.42598343,124.1093826,81.99517059,80.52252197,33.80049896
03-12-2015,17477.66992,95.07440186,127.1549301,58.31441116,61.65144348,154.7744598,21.74365234,26.1201973,106.3111877,59.39666748,130.5430908,26.90229607,90.73857117,55.5283699,89.80555725,100.7721558,61.22685242,79.37940216,,20.30910492,51.26881027,28.26508522,32.16550446,91.50659943,73.6505127,60.09510422,38.20112991,16.5962677,52.88644028,47.90388489,104.0686264,,58.50367737,,48.1463623,119.5708237,81.43847656,79.57673645,33.3125
04-12-2015,17847.63086,97.43922424,129.1026764,59.76415634,62.24676895,158.7775726,22.01888466,26.98860359,109.2343216,61.03570175,133.1797791,27.61357689,92.99704742,55.79949188,90.78167725,103.173172,61.81949234,81.08057404,,20.70851135,52.89726257,28.9945488,32.79427338,93.77427673,75.63548279,61.77534485,38.96384048,16.7705555,53.18995285,49.41524124,106.2543716,,60.4171524,,48.67001343,124.812973,83.14833832,81.77696228,33.63199997
07-12-2015,17730.50977,97.14977264,128.594574,59.57854462,61.81779861,155.0168762,21.92490387,26.81855202,108.7471161,61.45918274,133.1349182,27.65309525,92.6138382,54.50775146,90.21279907,101.5695877,60.14497375,81.3719635,,20.71603584,52.2038002,29.21655846,32.72608948,93.95185852,74.83586884,60.29207611,38.99290466,17.00668144,51.80051804,49.32685089,105.873024,,60.59563828,,48.76152802,122.392952,82.85407257,80.32341003,33.49150085
08-12-2015,17568,96.55859375,127.8324966,59.623806,61.20495605,152.8690643,21.83762932,26.80722046,108.6740341,60.97296143,130.0319061,27.46342087,92.11380768,53.05655289,89.2431488,101.5432816,59.56612778,80.6631546,,20.4598217,51.39347076,28.98820877,32.58216095,94.04060364,74.38430786,58.98265839,38.84036255,16.75650406,50.33688354,49.30919266,104.6174011,,59.73172379,,47.90740967,123.2047729,81.64523315,80.72164917,33.86650085
09-12-2015,17492.30078,96.1028595,129.0179901,58.32902145,61.16117859,151.0221405,21.67651558,26.21543121,107.0988007,60.93373871,129.3592987,27.51084137,91.0235672,52.55422211,88.3122406,100.8159714,60.36547852,80.45050049,,20.14332008,51.00389862,28.77254868,32.31702042,94.08098602,73.26480865,66.0165329,38.36819839,16.62156677,51.01137161,48.59327698,103.678009,,59.50325012,,47.87181473,122.0759277,81.0328598,79.35769653,33.23949814
10-12-2015,17574.75,97.00812531,129.7801819,58.23846817,61.38005447,152.1921082,21.72351646,26.34013748,107.6184921,61.00431824,131.3053894,27.47922897,90.9825592,52.92895889,88.4221344,101.8324738,61.53694534,80.83642578,,20.1734581,51.12078094,28.74716949,32.39277649,94.58128357,73.49059296,63.62940216,39.00016022,16.74244499,51.05184174,48.84958649,103.678009,,59.56038666,,47.72438049,123.4522171,80.92947388,79.02916718,33.11600113
11-12-2015,17265.21094,95.35150146,128.12883,57.17456818,60.28569031,147.5538788,21.52212143,25.66219139,105.9133377,60.99648285,129.700058,27.08407211,89.9743042,52.17148972,86.99345398,101.6309357,59.56612778,80.08035278,,19.71377182,49.92085648,28.43000793,32.02158356,93.67745972,71.5996933,61.84487915,38.20888519,16.68622398,50.14128113,47.78013611,101.1319199,,58.33946609,,47.43458939,119.9574127,78.12204742,76.53025818,32.00749969
14-12-2015,17368.5,97.07587433,128.12883,57.88534546,60.25943756,147.4201813,21.60267448,25.50347328,107.1881485,61.39642715,128.2472076,27.24213219,91.0153656,52.72166061,87.87264252,101.5169983,61.55764008,80.45050049,,19.96245575,50.07668686,28.8296299,32.15793991,93.82273102,72.31468201,59.4345932,38.2455101,16.9757576,51.28116989,48.73468399,102.3581543,,58.94636154,,47.29730988,122.2460327,78.71855927,76.64971924,32.89550018
15-12-2015,17524.91016,91.22535706,128.3828888,58.22489548,61.41506577,152.1085052,21.65638351,25.05226707,106.6034851,62.4864769,131.4129791,27.8032589,92.77779388,53.22400284,89.07506561,103.0592728,63.92127228,82.00990295,,20.23374939,51.50256348,28.8930645,32.62761307,94.36340332,73.96096039,58.60025024,38.7583847,16.76493073,53.57442093,48.78771973,104.9884644,,58.62506104,,47.41424561,125.7330246,78.31291962,77.02804565,32.93199921
16-12-2015,17749.08984,92.34616852,131.177475,59.2752037,61.90532303,155.6185608,21.87119675,25.24499893,107.9107895,63.51382065,132.8300171,27.89809227,93.89261627,53.99744034,90.04471588,104.1283188,64.38986206,82.89196777,,20.52764893,52.61675644,29.50201035,33.21092224,95.09779358,75.12746429,58.7740593,39.57897568,16.95046616,53.38555908,49.60967255,106.5142593,,60.48142242,,48.36497116,127.2484589,82.77455902,78.5413208,33.78850174
17-12-2015,17495.83984,91.66873932,130.3243408,58.95376587,60.90726852,152.6099854,21.70337105,24.70989609,106.6522369,62.96485519,130.5430908,27.58986855,92.85155487,51.74887466,88.40276337,104.4700623,62.39144516,81.62400818,,20.13577843,51.64281464,29.2419281,32.94578552,94.8234024,74.02681732,58.22941971,38.5825386,16.57940292,52.58290482,49.2296257,104.8480682,,59.50325012,,47.72438049,124.812973,81.36690521,78.08335876,33.53250122
18-12-2015,17128.55078,90.48015594,129.1724854,58.18414307,59.41897964,146.6597137,21.47512817,24.04101944,105.7915421,61.27093887,125.1800385,26.76794624,90.27761841,51.91633224,87.20679474,101.4907227,61.88837814,80.29299927,,19.79667282,50.17799759,28.89941025,32.19581223,94.14552307,71.79724884,57.51098633,37.83521652,16.54286385,52.12426376,47.84199524,100.8323822,,58.91065979,,46.94651031,122.7795181,80.98514557,76.68954468,33.20700073
21-12-2015,17251.61914,90.8250351,129.684433,58.76362228,59.88294601,148.5484314,21.79064178,24.33577347,106.619751,61.91400146,126.3638382,27.06036186,90.94158173,52.01997375,87.59468842,102.8840027,61.49561691,80.00158691,,20.07549477,51.06622696,29.11507797,32.40791321,94.97673035,72.59689331,59.06376648,38.00372696,16.73963737,52.11077881,48.46068573,99.77462006,,60.60993576,,47.59218597,123.15065,81.59752655,76.9484024,33.2254982
22-12-2015,17417.26953,91.74265289,130.0683899,59.69172287,60.27693558,150.47052,21.8309269,24.31309891,107.0825653,62.42375946,127.6911697,27.44760704,92.20397949,54.54763031,89.16555786,102.9102936,62.20537949,80.89156342,,20.26388931,51.17530823,29.39417458,32.79427338,95.00095367,72.79444122,59.6779213,38.17224503,17.01792717,52.37381744,48.92028427,99.91503143,,61.40960693,,48.23278809,125.4855881,82.83818054,77.5158844,33.15750122
23-12-2015,17602.60938,93.09135437,132.0307159,58.27016068,61.25746155,152.8941498,21.85777473,24.62599754,108.0812988,62.67468643,129.1978607,27.66099739,92.80240631,55.72772217,89.55989838,104.0056305,64.64482117,81.50584412,,20.64821625,51.99342346,29.78110504,33.08214188,95.87252045,73.9045105,60.87150192,38.81699371,17.17252922,54.08701324,49.33568573,98.81047821,,61.43815613,,48.95981598,125.8103638,83.47441864,77.69508362,33.18500137
24-12-2015,17552.16992,93.10983276,131.5187836,57.20625305,61.4238205,152.492981,21.89804459,24.49449158,107.9107895,62.57275391,128.7225189,27.64519501,92.85155487,55.32105637,89.37240601,103.6989212,63.43200302,81.68698883,,20.63314629,51.89212799,29.62886429,32.98366165,95.6869278,73.62229156,60.61654282,38.72174454,17.09943962,53.50696945,49.20312119,99.09130096,,61.73087311,,48.95981598,126.4520798,83.22788239,77.48601532,33.13949966
28-12-2015,17528.26953,93.12833405,131.8173828,57.77669144,61.07362747,151.7826233,21.76378632,24.22014046,107.7321701,62.67468643,129.6283417,27.60567284,93.02371216,54.68317413,88.95868683,103.6901627,62.26739502,81.29322052,,20.58039665,51.72071838,29.65424919,32.94578552,95.83213806,73.87628174,60.52381897,38.71441269,17.0769577,53.10900879,49.45058441,100.3924255,,61.28820801,,48.8530426,125.0448914,82.97338867,77.85437012,33.75999832
29-12-2015,17720.98047,94.15677643,133.4384308,58.18414307,61.76527786,153.37883,22.03902435,24.65547371,108.5603561,63.01975632,132.1484222,28.00873947,94.28608704,55.16957092,90.36148834,104.9958191,62.8807106,81.93114471,,20.92704964,52.25833511,29.94602394,33.1124382,96.89740753,74.51598358,61.71630859,39.08076096,17.31870079,53.39230347,49.98088837,100.2332993,,61.98789978,,49.4529686,127.140213,83.77663422,79.08889008,34.69850159
30-12-2015,17603.86914,93.55323029,132.4572601,57.26964569,61.4238205,152.1085052,21.98532295,24.33350563,108.2761841,62.79234695,131.3053894,27.65309525,93.68769836,54.7708931,90.07706451,104.2071686,62.08136749,81.73426819,,20.74619102,51.88434219,29.66693115,33.0063858,96.38092041,73.70694733,60.3952446,39.01481247,17.33838463,52.68408966,49.7687645,99.54060364,,61.68091202,,49.26486206,126.2510529,83.07675171,78.79022217,34.45349884
31-12-2015,17425.0293,92.77113342,132.8838654,56.59055328,60.88977432,150.6209717,21.66980553,23.86643219,107.3829956,62.2747612,129.6731873,27.22632599,92.51548004,54.18881226,88.96516418,103.0855713,61.99176788,80.89942932,,20.46736526,51.44801712,29.31806374,32.54428101,95.33990479,72.95435333,60.18479919,38.69976807,17.23156166,52.57616425,49.03517914,98.36118317,,60.80271912,,48.84287643,125.5088425,82.36895752,78.05348969,33.79449844
04-01-2016,17148.93945,90.41856384,131.0068512,55.70321274,59.17382431,148.0386353,21.44827461,23.8868351,106.4248657,61.45918274,126.0050812,26.86277962,90.14643097,54.21273041,87.88556671,102.0515366,61.22685242,79.13526154,,20.05725098,49.902771,29.09604454,32.12005997,94.88796997,71.21398926,58.37271881,38.45065308,17.27654076,52.24567795,48.43418503,96.39544678,,59.29621124,,48.58866882,122.4238358,81.57363892,76.37096405,31.84950066
05-01-2016,17158.66016,90.81273651,131.1348724,56.48191071,58.26333237,145.4896545,21.60267448,23.28824806,105.9052048,61.65521622,126.5162811,26.73633194,90.55630493,53.64661026,87.82091522,102.2443237,61.75056839,79.46603394,95.01,19.96612549,49.98905563,29.49565887,32.23368454,96.19532776,71.75022125,57.92844391,38.94155121,17.68694496,52.69083786,48.65514374,94.44844818,,57.73972321,,48.6649437,122.2924576,82.24171448,76.70946503,31.68950081
06-01-2016,16906.50977,88.98364258,129.0445557,55.67604446,56.645401,141.937912,21.22002602,22.83250046,104.8090668,61.05921555,124.5073929,26.14359283,89.38406372,52.80139923,87.38134766,101.201561,59.3111496,79.06437683,92.43,19.75347137,49.26741791,29.2291851,32.05944824,95.54972839,70.80947113,56.65415573,38.40670395,17.86404228,52.2524147,47.77130127,93.94297028,,56.85438538,,47.34305954,121.1713486,81.31122589,75.95281982,31.63249969
07-01-2016,16514.09961,86.81586456,123.5841217,54.19110489,56.13539124,137.5754547,21.07905579,21.86886787,101.8210068,60.52593613,119.2878189,25.16360474,87.25275421,50.9834137,85.88803101,98.22219849,57.20938873,78.14293671,91.22,19.29779816,47.27506638,29.06866074,31.5291729,93.33851624,69.41720581,54.52640152,38.06966782,18.28007126,51.41605377,46.10969925,93.13796997,,57.95391846,,46.72280884,118.2796631,78.91735077,73.97161102,30.39699936
08-01-2016,16346.4502,86.5202713,121.3658142,53.30377197,55.95072937,137.0071564,20.81052971,21.9845047,100.6030655,59.57704163,116.5793991,24.90280151,86.88388824,50.46511841,85.09289551,96.53096008,56.59608078,77.30808258,89.73,18.81933784,46.21615219,28.78612328,31.44583321,93.1932373,68.56108093,54.10553741,37.42491531,17.86123276,50.37734985,46.25109482,92.90394592,,57.86824036,,45.96020508,116.524559,78.28113556,72.90634918,30.35250092
11-01-2016,16398.57031,86.50180054,121.9204254,53.91948318,56.32004547,138.5030823,20.85752869,22.34048653,102.1295547,60.12598419,116.7767105,25.33747673,87.53966522,49.01391602,86.12721252,96.02270508,55.65890121,76.84340668,89.83,19.19146919,46.14554977,28.95308113,31.49886894,94.16973877,69.53947449,53.07673645,37.54948044,18.05238152,49.70285797,46.22459412,93.53110504,,57.8468132,,46.01104355,114.1896057,78.2731781,72.85656738,30.88699913
12-01-2016,16516.2207,86.74815369,122.1763687,54.27260208,56.62779617,138.4863739,20.81052971,22.66471672,103.5180283,60.00054932,118.3102798,25.82746887,88.51517487,49.11756897,85.91387177,98.37116241,56.60987473,77.37110138,89.83,19.25222778,46.24752426,28.85033226,31.90793991,94.77498627,70.32974243,52.36359787,37.92313766,17.88371849,50.72134018,46.64882278,94.97264099,,58.41801071,,46.01104355,116.5864334,78.86965179,74.13090515,30.89450073
13-01-2016,16151.41016,85.43021393,120.4699707,53.22228622,55.26485825,132.8703613,20.38760567,22.08199501,98.57312012,59.48294067,114.9023209,25.21892548,86.9412384,48.55145645,84.7955246,95.71605682,56.04479599,76.41027069,88.17,18.68264008,44.97680283,28.3494873,31.70340347,92.90274048,68.76806641,51.00743103,37.1171875,17.40584373,51.02485657,45.64126587,92.1831665,,57.06858444,,45.16199493,112.4654465,77.22338867,72.03023529,29.09049988
14-01-2016,16379.0498,86.94521332,123.968071,52.97781754,55.65177155,134.8760834,20.88437653,22.56495094,97.12783051,59.71819687,115.8708725,25.87489128,87.69542694,49.65180588,85.92034149,97.05672455,58.89768982,77.88303375,88.35,18.72820091,45.65139389,28.81181335,31.72613335,94.1132431,69.4265976,51.72058105,37.95244217,17.72629738,53.36530685,46.94049454,92.77288818,,58.45371628,,45.25350189,118.4188385,78.52770233,72.74704742,29.64999962
15-01-2016,15988.08008,85.41174316,121.5364761,52.11764145,55.31763077,130.0456696,20.68298721,22.02304649,96.81115723,58.80066681,112.6691895,23.5197506,86.15431976,48.3358345,84.05857849,95.75106812,57.65730667,76.39450836,85,17.93837166,44.74149704,28.5292778,31.43826103,92.95114899,67.57333374,50.2241478,37.46887207,17.40865707,52.32660675,45.06676483,87.89603424,,57.06858444,,43.53508377,116.9807663,77.35063171,70.54681396,28.50900078
19-01-2016,16016.01953,85.227005,121.5364761,52.80578232,55.08021164,131.0568542,20.60242653,21.91648293,97.24150085,60.17305374,113.0548248,23.5513649,86.69533539,47.65767288,82.81735229,98.65158081,56.16884232,76.78831482,84.61,18.11304474,44.71796417,28.81181335,31.75642967,94.8234024,67.1594162,49.18365097,37.61540985,17.58575058,51.53071594,44.68671799,87.96155548,,57.61833954,,43.33681488,116.9807663,77.40631104,70.48708344,28.72400093
20-01-2016,15766.74023,84.34633636,119.4461746,53.45770645,55.42314529,128.4911957,20.58228874,21.94595528,94.56200409,59.98557663,109.5392532,23.38539505,84.96572113,47.4800415,78.77700043,100.5881424,54.42541504,75.41005707,84.2,17.39155769,43.54138565,28.52285767,31.34735489,93.43535614,66.49149323,48.3068428,37.03660202,17.10225677,49.35887527,44.88998795,86.62298584,,56.72586823,,43.12836456,119.8569565,76.53943634,70.01916504,28.58849907
21-01-2016,15882.67969,84.8390274,121.9630661,54.83398819,55.08021164,126.7362061,20.52858734,21.83485603,97.61501312,60.68961334,110.6692581,23.44071579,84.18694305,48.19051743,79.45578003,99.45774841,55.85186768,75.55969238,84.94,17.39155769,43.33744049,29.45392609,31.35492706,95.09779358,67.31933594,49.10182571,37.30769348,17.39459991,49.97940826,44.61600494,88.00835419,,56.39031219,,43.50457764,118.1250229,76.8098526,69.20278931,28.75099945
22-01-2016,16093.50977,85.92290497,120.4699707,55.12371063,48.4150238,131.0903015,20.61585426,22.99576378,99.67741394,61.19587326,111.7544327,23.65410423,84.54764557,49.23199081,79.19078064,100.1850662,57.56771469,76.19763184,85.71,17.74850464,44.67090225,30.2052021,31.86247826,95.54972839,68.39177704,50.52810669,37.62273788,17.62229538,51.64539337,46.21575546,90.70419312,,57.71830368,,43.90113449,120.6764984,77.79598999,71.23377228,29.81900024
25-01-2016,15885.21973,84.72198486,119.6168213,54.96075439,48.37984467,126.2932816,20.4748764,22.54681206,98.82485962,60.79246521,111.2163239,23.3932991,83.67871094,46.75344086,78.91924286,99.35260773,55.74159622,75.92195892,84.27,17.59661102,43.65903854,30.19878197,31.93823051,96.19532776,67.48866272,49.31225967,37.30769348,17.83593559,49.89847183,45.77383804,89.19715881,,56.19752502,,43.16395187,118.6276016,76.73029327,69.61096954,29.82649994
26-01-2016,16167.23047,89.16226959,120.7686005,55.33198547,48.44139481,129.0762329,20.58899879,22.67152023,99.22270203,62.34291077,114.8036499,23.66201019,84.63780975,47.76261902,79.2489624,99.86082458,57.96740341,79.68656921,85.02,18.01431465,44.77288055,30.98216629,31.87763023,97.1879425,67.62036896,49.63959885,37.69600677,17.99053764,51.73306274,46.10969925,90.11448669,,56.71871948,,43.54524994,118.8982162,78.34476471,69.56119537,30.0625
27-01-2016,15944.45996,89.63647461,119.4461746,53.94664383,47.94019699,128.4661865,20.48830605,21.18185234,98.71115112,62.33498764,104.5528488,23.55926514,84.6869812,47.08444977,78.19520569,98.43250275,57.39546204,80.45838165,85.17,17.79406929,44.74149704,31.48301888,31.88521767,97.54301453,66.70783234,48.4120636,36.90471649,17.97648048,50.7820282,45.27005768,88.28916931,,56.01187134,,43.62658691,116.3389969,77.1120224,67.1319809,29.16749954
28-01-2016,16069.63965,90.72653198,120.342041,55.41346359,46.49811554,131.2574615,20.27348328,21.33376503,99.28768158,63.14186478,105.8353195,23.68571663,85.63789368,49.31273651,79.00973511,97.60003662,59.20778656,80.54499817,85.81,17.55104828,44.92974091,31.47017097,32.2488327,98.76160431,65.22148132,48.57573318,36.04748917,18.05238152,51.92865372,46.0124588,87.54967499,,55.41214752,,43.95198822,114.699913,77.91529083,65.39967346,31.76749992
