Date,NIFTY,ABB.NS,ACC.NS,ADANIGREEN.NS,ADANIPORTS.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BHEL.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BANKBARODA.NS,BEL.NS,BPCL.NS,BHARTIARTL.NS,INFRATEL-EQ.NS,BOSCHLTD.NS,BRITANNIA.NS,CAIRN-EQ.NS,CIPLA.NS,COALINDIA.NS,DLF.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFC.NS,ITC.NS,IDEA.NS,SAMMAANCAP.NS,IOC.NS,INDUSINDBK.NS,INFY.NS,JPASSOCIAT.NS,JSWSTEEL.NS,JINDALSTEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NMDC.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,PNB.NS,RELCAPITAL.NS,RCOM.NS,RELIANCE.NS,RELINFRA.NS,RPOWER.NS,SBILIFE.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SBIN.NS,SAIL.NS,STLTECH.NS,SUNPHARMA.NS,SUZLON.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,UPL.NS,ULTRACEMCO.NS,UNITECH.NS,UNITDSPR.BO,VEDL.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
29-03-2016,7597,1049.17041,1220.650391,,227.4517517,198.7566986,1299.614746,803.1343994,701.6454468,418.9836426,66.48988342,1892.325684,650.1130981,166.1309357,127.7855835,30.10089111,88.01053619,305.1576233,374.1,18665.80859,1143.171265,156.1,476.3968811,148.5461884,99.53565979,909.857666,483.9133301,1625.005737,47.8896637,554.1422119,323.2180786,1143.35,491.068512,,2207.725098,79.77856445,75.73667145,749.0703125,188.0208588,38,162.5095215,64.26883698,422.5248108,36.71665573,877.6000977,476.019928,7,108.7230988,55.08214188,667.9255371,,682.5704956,1332.462891,561.1596069,3412.250244,41.91476822,71.99925995,467.5577087,91.59195709,52.33948898,78.24086761,297.6729126,49.45000076,224.79245,494.073761,46.09999847,,11715.67871,796.7277222,1004.544312,174.4755402,35.49167252,83.68926239,741.4624023,11.79904938,1054.61499,107.515419,370.0007019,51.51953888,10.71409607,368.4497986,316.2698975,152.6620026,274.1569214,3029.316406,4.849999905,506.4295349,30.53836441,200.6898956,160.5527344,359.6411133
30-03-2016,7735.200195,1075.637329,1238.208862,,235.1976318,199.187088,1284.060425,827.2913208,705.6464844,433.4229126,68.82707214,1949.048218,662.9069214,169.0859528,133.8857574,30.86099625,90.74448395,304.5550232,387.65,18798.18359,1167.66626,154.55,484.7704163,149.4018097,107.2783737,914.7468262,496.1457214,1634.018921,49.49378586,564.682312,328.7465515,1125.75,496.2643127,,2259.463135,83.18143463,77.40517426,749.505188,199.8878937,38.75,166.2421722,65.37640381,439.5687866,37.25214767,895.2362061,479.4789124,7.400000095,112.1492157,57.00878143,680.2097778,,702.0651245,1402.577637,555.4672241,3409.962402,43.25635147,73.46980286,480.1669922,94.0300827,52.94565964,81.67794037,305.0549622,50.29999924,227.1352844,506.8310547,47.65000153,,11798.72363,818.347168,1027.555908,181.8872986,36.76074219,84.78921509,757.6572876,12.76317406,1063.199097,109.4079742,386.0444641,52.56839371,11.43518543,372.5866089,324.4223938,153.0063019,286.7607422,3075.534912,5.050000191,504.2663879,31.91380692,203.8826599,164.337265,354.6029053
31-03-2016,7738.399902,1112.60376,1234.813354,,236.8711243,200.1770172,1292.275269,814.6733398,709.6477661,433.3253479,68.22779083,1935.772827,676.2279053,170.536087,133.8402557,31.22830391,91.06167603,301.9726257,375.9,18844.69922,1188.908569,156.65,484.3919373,146.9356842,107.0451508,919.4032593,499.3620911,1672.722412,49.07382202,565.491394,326.1425781,1115.3,499.1535339,,2276.386475,83.13417053,77.54297638,756.333374,199.1724701,40.45,166.6992035,65.97509003,446.6474915,36.65610886,915.000061,484.3892517,7.699999809,113.167778,59.52823257,677.0267944,,695.576416,1406.33252,551.3457642,3399.762695,42.39122772,72.87591553,504.4873657,92.39029694,52.69939423,80.86640167,303.817749,50,226.7339478,506.1196289,49.40000153,,12014.67773,822.6192627,1030.789917,178.8489227,36.4646225,82.91010284,765.4046631,13.03863811,1076.353149,109.2727966,384.0576477,54.2465477,11.27298546,374.2413635,325.2376709,156.597229,290.1622925,3118.662842,4.949999809,496.0403748,31.28701782,204.7171021,164.1001129,364.3967285
01-04-2016,7713.049805,1123.711182,1263.317993,,232.2809601,202.5872192,1311.377563,816.1746826,695.3577881,438.9352112,69.78590393,1946.956665,671.6720581,174.0891418,139.1210022,30.58551788,89.34479523,288.7591248,381.95,18032.36523,1185.611694,153.85,486.8519897,144.4443817,112.7822266,939.2393799,490.2721252,1679.127563,47.8758812,566.7637329,328.6663513,1105.6,496.0312805,,2280.521484,81.90535736,78.14345551,754.8547363,200.5612183,40.55,170.6604004,64.11916351,444.4482727,36.60488892,909.0424805,479.2801514,8.5,111.3511124,62.73929977,676.2808228,,707.696228,1392.642456,544.2872925,3406.074463,42.34797668,73.49806976,494.046814,90.10317993,52.3963089,83.68288422,311.4472351,50.29999924,224.4019623,527.2712402,50.20000076,,11852.12109,799.5325928,1052.536011,180.1379242,36.88764954,83.68926239,760.8309326,12.99272728,1047.995483,110.4443741,377.1533203,54.70804977,11.20422554,364.9039917,325.5733948,157.3153839,283.3288574,3094.466309,5.25,495.6732178,31.35666466,203.9552002,162.3074493,364.2084045
04-04-2016,7758.799805,1132.822876,1261.798828,,231.9462585,199.0149689,1316.627441,831.3251953,718.2696533,433.9107361,70.02561951,1969.806641,670.9104004,174.5426025,137.8918762,30.75896645,89.31959534,299.9927368,386.35,18207.85156,1176.827026,153.25,486.6154785,143.4378204,110.7765808,941.1484985,495.5039978,1700.916992,47.9447403,570.5001831,336.4584045,1113.4,498.1749878,,2305.75293,84.22119141,77.84321594,758.6820679,200.9399414,41.35,167.9434204,67.92082214,434.1737976,37.39649963,909.0424805,494.4880066,8.350000381,111.0953674,62.6404953,683.6414185,,706.5241699,1389.125122,567.3757935,3369.5271,42.45611572,74.14849854,498.0206909,89.45588684,52.50996017,82.91909027,317.1796265,51.29999924,224.5321198,525.7062378,50.95000076,,12034.89648,796.9002075,1051.317627,179.2632599,36.97225571,83.64341736,760.7843628,13.08454895,1055.405029,109.2277222,385.8457947,57.30919647,11.29590511,370.774231,330.4648743,157.3990326,283.9666138,3062.736328,5.150000095,506.3997803,31.56559181,205.4427338,164.6502686,371.7421265
05-04-2016,7603.200195,1111.345459,1242.721191,,216.3588562,194.6249084,1309.724976,816.0337524,715.6020508,422.0568542,67.62850952,1926.842163,666.4031982,174.2934418,131.4274597,30.12512207,89.66196442,284.4981995,384.25,17964.86328,1168.927612,151.9,475.9237671,138.5307465,105.7858124,943.7095337,493.5544128,1633.905396,46.75369263,564.1967773,337.8205872,1103.7,492.7693176,,2289.988037,80.25118256,78.56672668,755.463501,189.872467,42.1,165.7850952,65.49614716,423.5213013,37.45237732,899.5862427,484.9855652,7.849999905,111.0689087,59.38002777,665.1902466,,683.2564087,1391.549072,553.6228027,3252.064209,42.32633591,71.74475098,502.8751221,88.67914581,52.68045807,79.05240631,301.7145081,49.40000153,222.7750244,507.9692993,48.75,,11750.21289,797.7200928,1035.476563,169.7338715,35.91470337,81.26014709,747.4831543,12.62544155,1051.77478,106.5691147,368.0635071,56.21839523,11.01205254,364.2342529,331.4720154,158.5549774,278.5606384,2994.688721,4.949999809,486.4152832,29.89416504,202.8123322,157.2993622,361.9483032
06-04-2016,7614.350098,1135.209351,1275.738403,,214.5419464,197.1642761,1311.572388,809.8889771,710.5528564,414.3005981,68.25773621,1927.123413,678.5133057,175.9528503,130.5169983,29.88408279,89.63680267,287.9414063,375.15,17442.48633,1198.069336,146.05,477.7687683,138.7068939,106.7653046,926.760376,493.8093872,1672.656494,47.00843048,575.5606079,336.0177917,1103.45,494.6566467,,2311.586914,84.079422,80.4320755,758.2471924,187.3054657,42.1,165.5057983,66.51390839,428.641449,38.24864197,903.4633179,477.3916016,8.449999809,114.0011673,61.20787048,664.4441528,,692.8037109,1411.894287,555.7405396,3268.714355,43.948452,71.37712097,501.5780945,88.93804932,52.92671967,77.66802979,303.7352905,50.95000076,224.2501221,516.458313,48.95000076,,12003.02344,799.489563,1059.847412,169.2734833,36.59154129,81.85597229,755.6505127,12.90090561,1059.953003,107.1098633,374.2227478,55.7988472,11.58504581,356.9455566,333.8697815,159.563385,278.1961975,3079.881592,5,475.8276672,30.48612595,202.5220947,158.2194214,365.3384705
07-04-2016,7546.450195,1135.209351,1266.668823,,207.3220215,194.9261932,1316.773193,805.1514893,717.697876,416.2518921,71.46390533,1913.647217,681.9364014,175.793396,130.5625305,29.39306641,89.12322998,285.1437378,372.6,17150.71875,1195.39209,146.75,479.1407471,141.5504608,105.9257355,944.2218018,499.4526367,1646.864624,46.96023178,575.1633301,331.8913574,1102.05,491.8607178,,2293.619629,82.51978302,80.4320755,748.0698242,185.4118042,41.95,162.2301941,65.46620941,422.1811829,38.29055786,888.5221558,469.7577515,8.199999809,112.6430817,59.52823257,658.9734497,,676.2532349,1435.329102,552.2338867,3175.355957,44.18636322,71.57507324,515.9837646,89.65007019,53.11614227,77.33386993,302.7867432,50.20000076,225.0093842,508.7755737,48.54999924,,11921.91113,816.8798218,1045.177979,167.5241394,35.91470337,80.75600433,757.6572876,13.03863811,1055.213013,106.9746857,372.732605,53.61724854,11.41402912,350.2085266,325.4295349,156.2135162,281.0813904,3030.475342,4.949999809,468.1474304,29.87675476,200.2001038,158.4944916,361.9483032
08-04-2016,7555.200195,1166.362061,1288.382446,,209.6648712,194.3236542,1332.473389,798.8659058,722.1755371,411.3249207,73.59132385,1922.497437,696.673584,174.4030762,130.2893829,29.78333282,90.59344482,288.0274353,373.15,17220.71094,1189.041382,146.65,477.2957458,140.7200623,110.4500885,943.8027344,500.0119934,1672.774536,47.82770157,585.850708,333.7542419,1070.85,493.6546936,,2253.203125,82.8978653,80.33364868,739.7192383,186.21138,42.3,163.1189575,65.28659821,417.679657,38.43024826,886.0634766,463.495575,8,112.2991333,65.8515625,661.8082275,,681.5985107,1464.183228,561.1596069,3138.442871,44.09985733,74.40301514,523.6159668,88.95962524,53.38134003,77.81123352,307.776825,50.40000153,224.8141327,512.9488525,49.25,,11831.4668,816.4052734,1061.253174,168.582962,36.08390808,82.68094635,757.7040405,12.94681644,1038.663574,106.0734634,369.0072632,55.2115097,11.35761166,359.1913147,322.1205444,155.6134186,279.4110107,3051.145752,4.949999809,467.9092712,30.45130157,199.3837738,161.1313171,366.4214172
11-04-2016,7671.399902,1198.555664,1293.118286,,219.0364532,193.2906952,1315.217896,806.7931519,734.6078491,419.3251038,76.37796021,1958.220703,702.5041504,177.2036591,135.9798737,29.34970856,92.36071014,299.7774963,370.75,18119.17969,1175.831421,148.85,475.1194763,141.1478271,112.5956345,949.9956665,498.3831787,1690.887695,48.46108246,589.4398804,336.2381287,1079.55,499.0603027,,2300.227539,87.15145111,82.31712341,751.8101807,189.114975,42.75,166.191391,68.96851349,429.7065735,38.74223328,908.5697021,470.7119751,8,114.6229019,65.06114197,667.7266235,,693.6611938,1443.885498,562.8673706,3182.354492,44.42427444,76.12805939,514.4240723,89.58535767,53.89280319,79.29109192,317.9631958,51.65000153,225.67099,547.1422729,51.45000076,,12077.89355,822.3603516,1069.783203,173.3246613,37.05685806,85.61420441,762.8844604,13.17636967,1070.523071,107.6956711,384.1072998,56.80574417,11.67672348,370.0257263,330.4648743,164.9152985,289.0385132,3044.7229,5,449.6116333,31.44372177,205.2613373,163.0757446,371.6479492
12-04-2016,7708.950195,1182.458984,1294.503174,,223.3875427,192.6020508,1311.669556,813.2663574,747.1832275,423.4715271,76.28807831,1979.019043,716.4013062,177.2584534,135.843277,30.19016457,92.7282486,301.3700867,382.85,18108.48438,1197.427856,151.7,474.9303284,138.1029358,111.4295807,951.6719971,507.1852112,1705.621948,50.44386673,594.588623,336.3782349,1079.8,495.3556519,,2358.108887,86.96240234,81.93322754,758.9429932,192.5235901,43.2,163.7283173,67.68134308,426.6140137,38.6444397,916.2767334,470.0360107,7.900000095,114.4421082,64.616539,673.7444458,,698.835022,1460.237671,564.6661987,3269.308594,43.64566422,76.63707733,538.7003784,91.20358276,54.23377991,79.67298126,322.4996033,51.40000153,227.2111816,544.7709961,51.40000153,,12091.62891,834.0546875,1095.372314,172.9103088,36.63384247,84.83504486,768.7650146,13.26819134,1075.434937,106.659256,393.197113,56.93161011,11.44223881,365.9677124,336.0757446,166.8828888,299.8505249,3058.437988,5,461.2709351,31.54817581,206.6400452,163.0093536,382.0539246
13-04-2016,7850.450195,1176.650024,1313.491455,,223.3397369,198.928894,1310.551514,820.255249,747.9453735,429.7643127,80.09349823,2077.821045,725.6695557,181.5091553,138.8023376,30.45670891,93.21159363,302.3599548,386.65,18159.74805,1221.922607,153.35,484.344696,139.63797,113.6684341,952.7429199,509.94104,1735.137695,50.88448334,599.2369995,335.5369873,1090.5,504.0930481,,2432.759521,91.02696228,83.70507813,780.8632813,202.5390472,43.55,168.2227478,68.63924408,430.9436646,38.7794838,932.7780762,466.2589722,8,115.8398819,67.18538666,688.6645508,,705.9812012,1472.549316,606.7901001,3413.759277,43.66730118,77.57029724,535.9577637,92.06665039,54.93466949,80.77092743,323.3656921,53,231.2569122,543.6328735,51.90000153,,12339.94141,851.013855,1097.106445,176.685257,37.39527893,83.9642334,777.5858765,13.36001301,1078.873047,108.7320557,406.0619812,58.73563766,11.73666954,371.4440613,338.4255981,166.4746246,306.0157776,3162.079834,5.099999905,471.7295227,32.73210526,212.2091827,165.0675812,378.4754028
18-04-2016,7914.700195,1168.81665,1308.308838,,221.1880951,196.7769165,1323.432373,830.4341431,745.7542725,434.3985596,79.22454071,2047.206909,714.2919922,186.5322723,134.8417816,30.76534653,97.66752625,309.3756104,385.7,18188.4043,1261.552856,155.2,495.8879395,138.8075409,116.6535721,967.6434937,508.5507507,1767.583862,49.49378586,601.7525024,341.8466797,1114.95,506.9122925,,2360.465332,91.73588562,85.53106689,782.1243896,199.593338,44,170.3302765,72.26128387,440.9432068,39.96224976,934.5747681,492.5002441,7.949999809,117.6654053,68.42041779,679.7125244,,716.3288574,1497.362915,610.524292,3402.186768,43.19146729,78.89943695,537.5440063,89.56375885,55.29458618,78.76597595,318.7467346,54.20000076,230.9748993,532.8199463,51.95000076,,12533.26172,863.0963745,1104.605103,171.9435577,37.69139481,82.13095856,782.0195923,14.00276279,1076.118164,108.1462631,404.6711731,58.3999939,11.83187294,375.6202087,347.0096741,163.3116913,308.1114197,3289.530762,5.099999905,475.7085876,33.95085144,213.5516205,169.5065918,383.984436
20-04-2016,7914.75,1152.148926,1311.436401,,223.2918854,194.7540283,1347.78479,830.9968872,733.6551514,447.9110107,79.67399597,2037.833496,704.4768677,187.5438538,138.984436,30.56129074,96.09158325,307.0083618,397.1,18122.57813,1259.185425,149.3,498.8211365,140.2418976,115.7673416,976.4905396,511.4629211,1788.762573,50.62286758,602.1055908,336.9991455,1132.4,511.5956726,,2348.565186,96.22580719,83.26703644,786.4302979,200.350769,44.15,170.381073,69.98627472,450.5648193,39.45002365,930.3666382,494.4483337,8.149999619,120.0773392,73.65692139,683.4922485,,723.7321777,1495.080933,603.8756714,3357.451904,44.16474152,79.9174881,528.9039307,90.55628204,56.07126236,80.48451233,315.9836731,54.20000076,225.0202179,533.8632813,52.25,,12575.53418,857.1846924,1107.323608,172.4499664,39.21428299,81.21433258,773.385498,14.27822685,1046.479614,109.8135147,401.4425354,59.19712448,12.60409451,381.0177612,358.5191956,160.6701508,306.380249,3251.763916,5.150000095,484.9864197,37.032547,218.1412048,167.2965698,376.5920105
21-04-2016,7912.049805,1157.93689,1280.742432,,219.323349,190.3639984,1337.917358,834.1397095,730.3685303,456.5453186,77.2469101,2008.587158,682.3173828,184.0206909,143.6278839,29.82542038,97.75310516,307.5248413,387.4,17945.5957,1233.761108,150.15,503.3628235,144.8218536,114.9277802,1016.069824,515.156311,1772.855713,50.86383057,588.7852783,339.0223694,1140,508.4734192,,2307.761963,96.22580719,84.30060577,786.3866577,212.9752655,44.5,167.562561,70.04615021,457.4373779,39.57574844,919.2554321,487.5701294,8.300000191,119.0190964,72.47129059,683.0446167,,715.7284546,1484.052979,595.9517822,3389.699219,44.18636322,79.83263397,522.8446045,91.89402771,55.37036133,84.5898819,321.5510864,54.04999924,225.8554077,521.8648071,52.04999924,,12379.07129,833.6664429,1105.870728,178.9409943,38.96047211,81.26014709,777.4459839,13.86503029,1035.396606,108.2363892,408.7938843,58.48390579,12.50183487,375.3445129,354.2510681,158.6435089,312.3329163,3152.710449,5.099999905,476.6810303,36.57987595,202.7579498,167.1922607,376.026886
22-04-2016,7899.299805,1163.985962,1263.630615,,220.0405884,190.1487885,1320.515869,817.628479,742.3245239,464.2527771,76.43789673,2029.264893,680.8182373,184.1303406,147.451889,29.82796097,97.26473236,303.9524841,373,17941.19922,1249.139893,150.6,502.7476501,144.8470459,114.321434,995.9542236,516.9249268,1759.002441,50.49206161,590.329895,338.581665,1150.1,508.9394531,,2316.069092,95.56412506,83.84290314,769.1201782,212.0915833,44.15,165.4550171,70.4352951,463.1759338,39.90636444,928.1444092,481.5861206,8.149999619,118.4635162,72.07608795,672.5010376,,723.2462769,1481.200806,603.8527832,3491.016846,43.25635147,81.24662018,523.0987549,93.25334167,55.33247375,86.02199554,330.6239929,57.09999847,225.3781281,525.4691162,52.90000153,,12305.93848,823.8275146,1099.96521,184.2811432,38.87586594,84.28507233,765.5913086,13.58956623,1032.257813,108.3715668,414.2576904,58.69367981,12.47009945,378.1417542,356.4570618,160.4832611,317.8603821,3159.568115,5.050000191,483.0216675,36.5276413,202.4314117,166.1299133,377.7220154
25-04-2016,7855.049805,1171.166382,1271.449585,,221.6662445,192.2577362,1288.240723,808.4349976,727.8439331,458.4477539,75.29927063,2046.643555,669.3624878,183.497467,143.7189331,29.89428139,98.51338196,308.9881897,372.85,17993.01758,1246.705444,151.65,498.1587219,144.9225006,112.0359268,987.1070557,512.6802368,1739.419678,49.59017181,594.1105957,338.561676,1131.9,509.4519653,,2288.829346,93.01196289,84.70911407,769.0767822,212.8911285,43.6,162.9919586,70.73464203,456.09729,39.94826889,928.9481812,483.4152527,7.849999905,118.631073,71.87848663,676.8279419,,723.4750366,1466.654907,604.0805664,3410.419922,42.62913895,79.38017273,515.3790894,91.61353302,54.48004532,85.16272736,331.0364075,56.54999924,220.5948486,518.2130127,52.29999924,,12254.33301,845.3605957,1078.969116,181.4269409,38.28363037,83.46009827,754.9971313,13.40592289,1046.863525,109.2277222,409.4893188,58.3580513,12.25147915,371.9168396,358.327301,160.3651886,318.6500244,3164.494141,4.949999809,483.9941406,35.51781845,200.4359589,166.6800385,377.3453369
26-04-2016,7962.649902,1121.903564,1275.02356,,219.0842743,193.2046204,1289.115601,822.647644,738.8948364,468.4967346,77.39672852,2050.143799,684.0605469,186.2731171,147.2242737,30.38784027,98.26161957,310.2363892,367.65,18460.76758,1255.64502,145.05,511.4052429,145.0986633,115.8606491,985.710083,513.3548584,1757.123169,49.98260117,601.2597656,340.4446106,1112,519.0515747,,2265.683838,97.50188446,84.35475159,770.4685669,213.8169098,45.5,166.2675629,74.08727264,467.40271,40.43255615,965.8754272,489.895874,7.900000095,120.637352,73.36051941,697.1193237,,732.3361206,1501.30835,616.5355225,3541.788818,42.36959839,79.29532623,510.9101257,92.47660065,54.99149704,86.06973267,336.6863098,57.54999924,220.6056976,524.5206299,53.5,,12127.66211,853.0419312,1101.277466,185.0177307,39.08737183,84.28507233,760.1774902,13.31410217,1063.327148,109.7684479,416.29422,60.4138031,12.64464378,374.6746521,356.6489258,163.1985474,310.1158447,3154.690186,5.050000191,477.7229309,37.06737137,201.1615448,172.7599335,389.399292
27-04-2016,7979.899902,1108.456421,1277.391724,,230.7030945,193.9362946,1280.123169,834.7963257,728.701416,454.1549683,76.55775452,2050.264404,678.3278198,187.3295746,146.6324463,30.92986679,98.9212265,321.1256714,364.25,18339.5918,1266.310547,145.5,511.1213989,146.4072418,115.0210876,970.6234741,515.0823364,1754.149292,51.38707352,607.7471924,335.5369873,1127.3,523.8746338,,2279.633057,96.17853546,84.46304321,776.0789795,205.8634644,46.45,169.3907776,74.83562469,483.0376282,40.71194077,983.4644165,493.0766907,7.800000191,120.1655426,75.87997437,708.7072754,,729.7349854,1492.514282,630.6073608,3530.674072,42.71565247,79.57815552,515.7470093,95.7130661,54.68841553,86.02199554,333.1396484,59.40000153,221.1371918,521.7699585,53.29999924,,12310.24609,858.2200928,1108.260742,180.5982819,38.87586594,84.97254944,759.7575073,13.17636967,1072.423706,110.3091812,415.7975159,59.36494446,12.57941151,377.6295471,356.3131714,161.8261566,312.7884827,3082.972412,4.949999809,469.4175415,36.51023102,203.1751709,173.6704865,384.0786438
28-04-2016,7847.25,1108.282593,1284.807861,,225.156662,189.2449799,1276.575195,819.0827026,728.1773682,456.6428833,74.909729,2001.38623,680.4226074,183.6220551,146.1772156,30.19271851,96.94750977,320.8243713,376.55,18087.08008,1250.445068,147.15,499.8145447,143.4629822,117.073349,977.9806519,507.2839661,1769.729248,50.01013947,605.7318115,320.4537354,1121.5,519.0982056,,2240.800537,91.59410095,81.83479309,762.2049561,202.0761414,43.4,163.982254,75.73365784,479.0860901,39.48727417,978.736145,480.7513123,7.449999809,120.6814423,73.80512238,697.7161255,,720.0733643,1498.598633,612.2776489,3428.716553,41.22330475,77.57029724,517.6923828,93.57698822,53.74124908,84.20799255,325.4277344,57.84999847,216.2129364,508.3013,51.65000153,,12381.39258,832.1990967,1076.016479,176.8233643,39.72190857,82.22262573,748.5563965,13.03863811,1079.534424,108.4166489,408.6448669,58.10632324,12.25677013,378.3387146,354.4429016,163.6560211,314.0032959,3061.191162,4.900000095,466.0041199,34.75175095,200.6717529,179.3710022,381.3947144
29-04-2016,7849.799805,1129.127686,1289.543945,,227.7864532,190.2348938,1275.603027,812.6564331,723.9855957,460.8868713,75.14944458,2004.966919,666.9452515,186.9060211,143.7644501,30.1455307,98.4831543,312.9909668,370.9,17828.77344,1266.841797,142.95,508.0935059,144.9728546,120.8047791,978.8653564,508.1641235,1747.233643,49.6177063,601.178894,300.5831604,1085.55,527.6725464,,2239.061523,91.07422638,82.07103729,754.9417725,199.4249878,44.6,165.0233459,70.97411346,476.440033,40.34873581,991.833252,480.3337402,7.5,121.1003571,68.96382904,713.3325195,,717.2434692,1528.022949,606.1068726,3471.439209,41.15842056,78.78631592,501.6920776,93.74958801,54.32849503,83.01456451,333.6757507,56.20000076,213.1759186,510.8147583,50.95000076,,12279.14746,813.7297974,1066.502319,174.0151825,40.10263062,81.44348145,757.2839355,13.72729778,1082.844849,108.19133,405.6645813,59.15517426,12.38018513,383.0664063,341.3508911,167.1288605,326.7286987,3053.656738,4.75,471.1639404,36.14461517,201.1252899,178.8777618,390.7177429
02-05-2016,7805.899902,1104.061035,1269.349365,,222.765976,192.6450958,1270.158813,811.2961426,733.4170532,460.3014832,76.52778625,1993.702393,688.8851318,193.4390259,141.5792999,30.28198814,97.63226318,307.9983215,376.6,17774.77734,1264.982788,145.15,511.5471497,145.274826,120.0118484,983.2423096,495.512207,1731.479248,50.61598969,598.8251953,297.3382263,1088.45,520.8223877,,2244.432373,93.24828339,82.80438232,751.5058594,190.840332,43.5,163.0935516,70.46522522,476.6461487,39.69681549,988.2397461,477.5307312,7.400000095,120.3595581,69.85305023,714.3769531,,715.0424805,1539.241455,608.6573486,3504.555908,42.19657516,78.36212158,504.2155762,93.96538544,54.12011719,80.34130096,332.0261536,56.54999924,214.0978394,514.4665527,51.40000153,,12151.7002,934.6867065,1072.36084,171.2530212,39.97572327,80.89349365,757.7506714,14.23231602,1079.086304,109.1376038,405.0189209,58.8615036,12.23385143,376.0142212,352.620636,167.3502045,361.3513184,3067.807861,4.75,468.3756409,38.54728317,199.0028076,179.2571716,392.1302795
03-05-2016,7747,1079.255371,1268.991943,,225.204483,188.1689911,1257.958252,818.0507202,765.2363892,459.0819702,74.58013153,1981.553223,682.2196045,194.1266785,139.2120667,29.99375725,96.05632019,317.0798645,377.65,17622.32422,1259.982056,150.5,507.9516296,140.4935455,118.5192795,968.6678467,486.8830261,1742.567993,50.16159821,609.3725586,291.8095703,1091.9,520.9855347,,2229.826416,91.59410095,82.20391846,740.241333,186.085083,43.55,160.50354,71.78233337,470.1173401,39.08681107,981.3838501,468.2867737,7.349999905,119.6540527,68.12400055,703.6841431,,715.4139404,1497.933228,603.7844849,3494.58374,42.11006165,77.23093414,489.9634399,92.90815735,55.01044083,79.14788055,327.1598206,57.45000076,211.6790924,508.2538452,51.34999847,,12018.78809,899.8626099,1079.765869,169.4576569,38.96047211,80.06851959,745.1028442,13.77320862,1058.330688,107.650589,406.9560547,59.65862274,12.3026104,368.134613,345.3792114,168.0634613,351.9667969,3105.381592,4.849999905,486.2565308,38.30353165,197.3157043,176.6488037,395.2850037
04-05-2016,7706.549805,1066.548218,1254.293091,,199.1457825,184.9840546,1270.256104,819.5517578,773.5723267,451.1793518,71.76352692,1979.501831,679.1627808,188.7099304,135.3425293,29.25150299,95.366539,311.1402588,384.7,17485.00781,1246.993286,145.4,504.4981079,140.8961792,112.362442,978.7721558,482.5970459,1723.325317,50.38879776,609.6300659,295.2950745,1099.6,525.3425903,,2236.78125,86.15895081,81.79049683,742.3288574,180.4882507,42.9,158.776886,71.75240326,460.6331787,38.43956375,985.3555298,472.6800232,7.099999905,116.5586319,65.70336151,708.8565063,,712.7843628,1499.977173,601.5758057,3486.899658,40.33655167,78.50351715,485.6391296,90.90149689,54.08224106,77.57255554,314.0865784,55,212.178009,490.1848755,49.70000076,,12010.23047,899.6900024,1065.611938,165.6827087,35.57627869,78.51023102,750.6567993,13.45183372,1058.287598,105.3975372,379.2891541,59.07126236,11.59209919,367.9376221,345.3312378,167.8125916,351.7541809,3075.100098,4.550000191,490.3248596,36.44058609,195.9188995,174.0688629,380.9709167
05-05-2016,7735.5,1079.690918,1246.384766,,189.3438873,185.8017883,1265.541138,813.4070435,766.855957,449.8134766,73.56137085,1973.869751,698.8221436,188.1717224,135.3880463,29.24386215,94.53578186,305.0715332,376.3,17312.37891,1248.630493,137.25,512.6351929,141.8272858,116.0938644,972.2531738,481.9801025,1716.854248,50.3612442,605.3713989,296.0221252,1129.9,527.6494141,,2236.241455,85.49727631,80.62895966,739.5018311,180.6565552,41.95,161.3160706,67.95075226,459.8427734,38.1974144,981.147522,474.1113892,7.050000191,116.3998947,65.15995026,705.3751831,,728.2484741,1524.552856,601.5076294,3510.044189,40.35817719,79.01255035,485.5164795,90.8367691,54.27166367,77.7634964,315.5299988,54.04999924,211.5597839,493.2201233,49.29999924,,12023.28711,888.0386353,1100.387085,166.0509949,35.61857986,78.51023102,756.4906006,13.45183372,1054.999512,104.8568115,388.5776978,58.98736191,11.69964409,377.7083435,344.5160217,167.7191315,359.8631592,3012.654297,4.5,515.0128174,36.45800018,197.0436096,173.0349884,377.1099854
